dataset,pathway,rho,operator_method,predictor_method,n_nodes,n_hidden,delta_star,delta_hat,regret,nregret,top1,top3,rank_tau,m_star,m_hat
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.0805811,-0.0805811,0.0,0.0,1,1.0,1.0,Valine,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.0805811,-0.36104231,0.28046121,3.48048373,0,1.0,-0.33333333333333337,Valine,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.09011809,-0.40704187,0.31692378,3.51676091,0,1.0,-1.0,Valine,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.09011809,-0.10437809,0.01425999,0.15823676,0,1.0,0.33333333333333337,Valine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.09011809,-0.40704187,0.31692378,3.51676091,0,1.0,-0.33333333333333337,Valine,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.09966415,-0.40858454,0.30892039,3.09961381,0,1.0,-1.0,Valine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.09966415,-0.11275127,0.01308711,0.13131213,0,1.0,0.33333333333333337,Valine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.09966415,-0.40858454,0.30892039,3.09961381,0,1.0,-1.0,Valine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.15557976,-0.38808943,0.23250966,1.49447241,0,1.0,-0.33333333333333337,Valine,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.15557976,-0.15557976,0.0,0.0,1,1.0,1.0,Valine,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.15557976,-0.38808943,0.23250966,1.49447241,0,1.0,0.33333333333333337,Valine,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,0.29048789,-0.00015646,0.29064435,1.0005386,0,1.0,-0.33333333333333337,3-Hydroxyisobutyric acid,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,0.29048789,-0.00015646,0.29064435,1.0005386,0,1.0,-0.33333333333333337,3-Hydroxyisobutyric acid,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,0.29048789,0.29048789,0.0,0.0,1,1.0,1.0,3-Hydroxyisobutyric acid,3-Hydroxyisobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.13010907,-0.42038485,0.29027577,2.23101872,0,1.0,-0.816496580927726,Isoleucine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.13010907,-0.13010907,0.0,0.0,1,1.0,0.33333333333333337,Isoleucine,Isoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.13010907,-0.36919497,0.2390859,1.83758056,0,1.0,-0.33333333333333337,Isoleucine,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.14433263,-0.43809472,0.2937621,2.03531317,0,1.0,-0.33333333333333337,Valine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.14433263,-0.14433263,0.0,0.0,1,1.0,0.33333333333333337,Valine,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.14433263,-0.44492523,0.30059261,2.08263794,0,1.0,-1.0,Valine,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,0.19608135,-0.39039628,0.58647763,2.99099135,0,1.0,-1.0,3-Hydroxyisobutyric acid,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,0.19608135,-0.08336098,0.27944234,1.42513469,0,1.0,-0.33333333333333337,3-Hydroxyisobutyric acid,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,0.19608135,0.19608135,0.0,0.0,1,1.0,0.33333333333333337,3-Hydroxyisobutyric acid,3-Hydroxyisobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,0.23478033,-0.48853482,0.72331515,3.08081667,0,1.0,-1.0,3-Hydroxyisobutyric acid,Isobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,0.23478033,-0.10917642,0.34395675,1.46501519,0,1.0,-0.33333333333333337,3-Hydroxyisobutyric acid,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,0.23478033,0.23478033,0.0,0.0,1,1.0,1.0,3-Hydroxyisobutyric acid,3-Hydroxyisobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,0.32205429,-0.03407088,0.35612517,1.10579235,0,1.0,-1.0,3-Hydroxyisobutyric acid,Isoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,0.32205429,-0.03098789,0.35304218,1.09621946,0,1.0,-0.33333333333333337,3-Hydroxyisobutyric acid,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,0.32205429,0.32205429,0.0,0.0,1,1.0,0.33333333333333337,3-Hydroxyisobutyric acid,3-Hydroxyisobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.13258062,-0.40581151,0.27323089,2.06086594,0,1.0,-0.33333333333333337,Valine,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.13258062,-0.13258062,0.0,0.0,1,1.0,1.0,Valine,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.13258062,-0.40581151,0.27323089,2.06086594,0,1.0,0.33333333333333337,Valine,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.02812952,-0.071327,0.04319748,1.53566371,0,1.0,-0.33333333333333337,Leucine,Isoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.02812952,-0.02812952,0.0,0.0,1,1.0,0.33333333333333337,Leucine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.02812952,-0.02812952,0.0,0.0,1,1.0,1.0,Leucine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,0.1473457,-0.46067348,0.60801917,4.12648074,0,1.0,-0.33333333333333337,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,0.1473457,-0.46067348,0.60801917,4.12648074,0,1.0,-0.33333333333333337,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,0.1473457,0.1473457,0.0,0.0,1,1.0,1.0,3-Hydroxyisobutyric acid,3-Hydroxyisobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.09966415,-0.40858454,0.30892039,3.09961381,0,1.0,-1.0,Valine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.09966415,-0.11275127,0.01308711,0.13131213,0,1.0,0.33333333333333337,Valine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.09966415,-0.40858454,0.30892039,3.09961381,0,1.0,-1.0,Valine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.09325716,-0.36235232,0.26909516,2.88551726,0,1.0,-0.33333333333333337,Leucine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.09325716,-0.09325716,0.0,0.0,1,1.0,1.0,Leucine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.09325716,-0.36235232,0.26909516,2.88551726,0,1.0,0.33333333333333337,Leucine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,0.1473457,-0.46067348,0.60801917,4.12648074,0,1.0,-0.33333333333333337,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,0.1473457,-0.46067348,0.60801917,4.12648074,0,1.0,-0.33333333333333337,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,0.1473457,0.1473457,0.0,0.0,1,1.0,1.0,3-Hydroxyisobutyric acid,3-Hydroxyisobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,mutual_info,8,3,-0.11657883,-0.3875178,0.27093897,2.3240839,0,1.0,-0.33333333333333337,Isoleucine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,bayes_oed,8,3,-0.11657883,-0.11657883,0.0,0.0,1,1.0,1.0,Isoleucine,Isoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.4,none,active_acq,8,3,-0.11657883,-0.3875178,0.27093897,2.3240839,0,1.0,-0.33333333333333337,Isoleucine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,-0.01747047,-0.55472512,0.53725465,30.75215854,0,0.6667,-0.9128709291752769,3-Hydroxyisobutyric acid,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,-0.01747047,-0.13079552,0.11332505,6.48666279,0,0.6667,0.0,3-Hydroxyisobutyric acid,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,-0.01747047,-0.57544623,0.55797576,31.93822335,0,0.6667,-0.3333333333333334,3-Hydroxyisobutyric acid,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,0.10746936,-0.46909017,0.57655952,5.36487365,0,0.6667,-0.6666666666666669,3-Hydroxyisobutyric acid,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,0.10746936,-0.11584115,0.22331051,2.07789935,0,0.6667,-0.3333333333333334,3-Hydroxyisobutyric acid,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,0.10746936,-0.46909017,0.57655952,5.36487365,0,1.0,0.3333333333333334,3-Hydroxyisobutyric acid,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,0.05345525,-0.70302176,0.75647701,14.15159363,0,0.6667,-1.0,3-Hydroxyisobutyric acid,Isobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,0.05345525,-0.22482911,0.27828436,5.20593114,0,0.6667,0.0,3-Hydroxyisobutyric acid,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,0.05345525,0.05345525,0.0,0.0,1,1.0,0.6666666666666669,3-Hydroxyisobutyric acid,3-Hydroxyisobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,0.1701483,-0.46126571,0.63141401,3.71096273,0,0.6667,-0.6666666666666669,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,0.1701483,-0.10977801,0.27992632,1.64519016,0,0.6667,0.0,3-Hydroxyisobutyric acid,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,0.1701483,-0.46126571,0.63141401,3.71096273,0,1.0,0.3333333333333334,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,-0.01557709,-0.48133012,0.46575302,29.89987065,0,0.6667,-0.3333333333333334,Leucine,Isobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,-0.01557709,-0.01557709,0.0,0.0,1,0.6667,0.6666666666666669,Leucine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,-0.01557709,-0.01557709,0.0,0.0,1,1.0,0.6666666666666669,Leucine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,-0.23427193,-0.72955189,0.49527997,2.11412425,0,0.6667,-0.3333333333333334,3-Hydroxyisobutyric acid,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,-0.23427193,-0.68279335,0.44852142,1.91453335,0,0.6667,0.0,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,-0.23427193,-0.68279335,0.44852142,1.91453335,0,1.0,0.3333333333333334,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,-0.00286533,-0.34199159,0.33912626,118.35514761,0,0.6667,-1.0,Valine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,-0.00286533,-0.00827496,0.00540963,1.88796129,0,1.0,0.6666666666666669,Valine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,-0.00286533,-0.34044892,0.33758359,117.8167552,0,0.6667,-0.6666666666666669,Valine,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,-0.04472734,-0.38486782,0.34014047,7.60475447,0,0.6667,-0.18257418583505539,Leucine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,-0.04472734,-0.04472734,0.0,0.0,1,0.6667,0.3333333333333334,Leucine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,-0.04472734,-0.36429469,0.31956734,7.14478684,0,1.0,0.3333333333333334,Leucine,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,0.1701483,-0.46126571,0.63141401,3.71096273,0,0.6667,-0.6666666666666669,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,0.1701483,-0.10977801,0.27992632,1.64519016,0,0.6667,0.0,3-Hydroxyisobutyric acid,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,0.1701483,-0.46126571,0.63141401,3.71096273,0,1.0,0.3333333333333334,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,-0.04480616,-0.36324741,0.31844125,7.10708673,0,0.6667,-0.6666666666666669,Leucine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,-0.04480616,-0.04480616,0.0,0.0,1,1.0,1.0,Leucine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,-0.04480616,-0.36324741,0.31844125,7.10708673,0,1.0,0.3333333333333334,Leucine,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,0.14057815,-0.46564809,0.60622624,4.31237883,0,0.6667,-0.6666666666666669,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,0.14057815,-0.13787973,0.27845788,1.98080485,0,0.6667,0.0,3-Hydroxyisobutyric acid,Isoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,0.14057815,0.14057815,0.0,0.0,1,1.0,0.6666666666666669,3-Hydroxyisobutyric acid,3-Hydroxyisobutyric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,-0.11157676,-0.39365741,0.28208065,2.52813085,0,0.6667,-0.3333333333333334,Leucine,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,-0.11157676,-0.11157676,0.0,0.0,1,0.6667,0.0,Leucine,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,-0.11157676,-0.39365741,0.28208065,2.52813085,0,0.6667,0.0,Leucine,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,0.09020132,-0.57675824,0.66695956,7.3941221,0,0.6667,-1.0,3-Hydroxyisobutyric acid,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,0.09020132,-0.13906052,0.22926184,2.54166834,0,0.6667,0.0,3-Hydroxyisobutyric acid,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,0.09020132,-0.57675824,0.66695956,7.3941221,0,0.6667,-0.3333333333333334,3-Hydroxyisobutyric acid,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,0.28339523,-0.41413454,0.69752977,2.46133207,0,0.6667,-0.6666666666666669,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,0.28339523,-0.06448238,0.34787761,1.22753516,0,0.6667,0.0,3-Hydroxyisobutyric acid,Leucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,0.28339523,-0.41413454,0.69752977,2.46133207,0,0.6667,-0.3333333333333334,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,-0.23950271,-0.72473827,0.48523556,2.02601282,0,0.6667,-0.9128709291752769,3-Hydroxyisobutyric acid,Ketoisovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,-0.23950271,-0.67719762,0.43769491,1.82751548,0,0.6667,0.0,3-Hydroxyisobutyric acid,3-Methyl-2-oxovaleric acid
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,-0.23950271,-0.75208472,0.51258201,2.14019294,0,0.6667,-1.0,3-Hydroxyisobutyric acid,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,0.09020132,-0.57675824,0.66695956,7.3941221,0,0.6667,-1.0,3-Hydroxyisobutyric acid,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,0.09020132,-0.13906052,0.22926184,2.54166834,0,0.6667,0.0,3-Hydroxyisobutyric acid,Valine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,active_acq,8,4,0.09020132,-0.57675824,0.66695956,7.3941221,0,0.6667,-0.3333333333333334,3-Hydroxyisobutyric acid,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,mutual_info,8,4,0.12667922,-0.46491012,0.59158934,4.66997919,0,0.6667,-0.6666666666666669,3-Hydroxyisobutyric acid,Ketoleucine
ST003506,Valine Leucine Isoleucine Degradation,0.5,none,bayes_oed,8,4,0.12667922,-0.1087318,0.23541103,1.85832387,0,0.6667,-0.3333333333333334,3-Hydroxyisobutyric acid,Valine
